日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2011-12-01,1.39,1.37,1.4,1.36,5838,21734729.0,2.99,2.24,0.03,0.89
2011-12-02,1.34,1.35,1.36,1.3,4388,15879806.0,4.38,-1.46,-0.02,0.67
2011-12-05,1.32,1.32,1.34,1.29,4586,16496230.0,3.7,-2.22,-0.03,0.7
2011-12-06,1.3,1.32,1.33,1.3,3919,14082576.0,2.27,0.0,0.0,0.6
2011-12-07,1.3,1.31,1.32,1.28,5872,20858377.0,3.03,-0.76,-0.01,0.89
2011-12-08,1.29,1.29,1.32,1.27,6384,22616477.0,3.82,-1.53,-0.02,0.97
2011-12-09,1.27,1.29,1.31,1.27,1180,4190487.0,3.1,0.0,0.0,0.18
2011-12-12,1.28,1.29,1.31,1.27,9919,34907187.0,3.1,0.0,0.0,1.51
2011-12-13,1.26,1.29,1.29,1.26,6563,23043817.0,2.33,0.0,0.0,1.0
2011-12-14,1.28,1.27,1.3,1.22,6486,22556482.0,6.2,-1.55,-0.02,0.99
2011-12-15,1.26,1.31,1.31,1.24,9322,32788379.0,5.51,3.15,0.04,1.42
2011-12-16,1.28,1.33,1.33,1.28,3372,12135955.0,3.82,1.53,0.02,0.51
2011-12-19,1.33,1.32,1.33,1.3,3574,12817173.0,2.26,-0.75,-0.01,0.54
2011-12-20,1.32,1.3,1.34,1.3,1763,6349558.0,3.03,-1.52,-0.02,0.27
2011-12-21,1.3,1.27,1.31,1.27,1442,5100173.0,3.08,-2.31,-0.03,0.22
2011-12-22,1.27,1.28,1.28,1.23,2805,9771116.0,3.94,0.79,0.01,0.43
2011-12-23,1.25,1.31,1.32,1.25,2310,8206759.0,5.47,2.34,0.03,0.35
2011-12-26,1.29,1.28,1.31,1.28,1506,5353659.0,2.29,-2.29,-0.03,0.23
2011-12-27,1.26,1.23,1.28,1.23,2569,8848731.0,3.91,-3.91,-0.05,0.39
2011-12-28,1.22,1.25,1.25,1.18,3004,10102002.0,5.69,1.63,0.02,0.46
2011-12-29,1.23,1.2,1.26,1.2,2160,7367412.0,4.8,-4.0,-0.05,0.33
2011-12-30,1.2,1.27,1.27,1.18,10087,34312913.0,7.5,5.83,0.07,1.54
2012-01-04,1.26,1.19,1.26,1.18,6058,20666546.0,6.3,-6.3,-0.08,0.92
2012-01-05,1.18,1.04,1.18,1.04,9873,30895935.0,11.76,-12.61,-0.15,1.5
2012-01-06,1.04,1.03,1.06,1.0,14427,43013986.0,5.77,-0.96,-0.01,2.2
2012-01-09,1.03,1.05,1.06,1.01,11525,34487944.0,4.85,1.94,0.02,1.75
2012-01-10,1.05,1.11,1.13,1.05,7843,24259805.0,7.62,5.71,0.06,1.19
2012-01-11,1.12,1.09,1.12,1.08,6761,21051298.0,3.6,-1.8,-0.02,1.03
2012-01-12,1.06,1.15,1.15,1.06,12399,39493141.0,8.26,5.5,0.06,1.89
2012-01-13,1.15,1.08,1.15,1.07,10403,32344743.0,6.96,-6.09,-0.07,1.58
2012-01-16,1.05,1.03,1.07,1.03,6683,20102344.0,3.7,-4.63,-0.05,1.02
2012-01-17,1.03,1.07,1.07,0.96,10595,31178502.0,10.68,3.88,0.04,1.61
2012-01-18,1.07,0.99,1.07,0.99,6730,20069499.0,7.48,-7.48,-0.08,1.02
2012-01-19,0.99,1.03,1.04,0.99,3515,10328730.0,5.05,4.04,0.04,0.54
2012-01-20,1.03,1.09,1.11,1.0,5341,16457751.0,10.68,5.83,0.06,0.81
2012-01-30,1.09,1.11,1.12,1.08,5640,17699102.0,3.67,1.83,0.02,0.86
2012-01-31,1.1,1.09,1.12,1.08,4605,14454613.0,3.6,-1.8,-0.02,0.7
2012-02-01,1.09,1.1,1.13,1.08,2332,7350998.0,4.59,0.92,0.01,0.35
2012-02-02,1.11,1.15,1.16,1.09,4402,14064552.0,6.36,4.55,0.05,0.67
2012-02-03,1.15,1.19,1.2,1.14,5227,17250523.0,5.22,3.48,0.04,0.8
2012-02-06,1.22,1.2,1.25,1.18,13480,45263346.0,5.88,0.84,0.01,2.05
2012-02-07,1.2,1.18,1.2,1.17,6600,21767300.0,2.5,-1.67,-0.02,1.0
2012-02-08,1.18,1.21,1.22,1.16,9506,31568759.0,5.08,2.54,0.03,1.45
2012-02-09,1.21,1.25,1.25,1.21,9041,30969305.0,3.31,3.31,0.04,1.38
2012-02-10,1.22,1.25,1.26,1.22,2950,10107929.0,3.2,0.0,0.0,0.45
2012-02-13,1.22,1.23,1.28,1.22,13627,47353415.0,4.8,-1.6,-0.02,2.07
2012-02-14,1.23,1.25,1.26,1.22,3750,12886697.0,3.25,1.63,0.02,0.57
2012-02-15,1.24,1.25,1.26,1.23,5705,19706347.0,2.4,0.0,0.0,0.87
2012-02-16,1.25,1.22,1.28,1.22,15294,52605616.0,4.8,-2.4,-0.03,2.33
2012-02-17,1.22,1.23,1.24,1.21,2760,9385669.0,2.46,0.82,0.01,0.42
2012-02-20,1.26,1.24,1.26,1.23,1658,5719107.0,2.44,0.81,0.01,0.25
2012-02-21,1.21,1.24,1.24,1.2,8775,29506087.0,3.23,0.0,0.0,1.34
2012-02-22,1.26,1.32,1.37,1.26,21062,76127304.0,8.87,6.45,0.08,3.21
2012-02-23,1.31,1.33,1.35,1.3,7642,27641745.0,3.79,0.76,0.01,1.16
2012-02-24,1.34,1.35,1.35,1.34,10467,38405045.0,0.75,1.5,0.02,1.59
2012-02-27,1.35,1.35,1.36,1.33,13646,49948307.0,2.22,0.0,0.0,2.08
2012-02-28,1.32,1.32,1.35,1.28,9748,34924039.0,5.19,-2.22,-0.03,1.48
2012-02-29,1.3,1.25,1.3,1.24,24836,86640772.0,4.55,-5.3,-0.07,3.78
2012-03-01,1.24,1.33,1.33,1.23,20038,71276166.0,8.0,6.4,0.08,3.05
2012-03-02,1.33,1.32,1.4,1.32,23253,85561921.0,6.02,-0.75,-0.01,3.54
2012-03-05,1.33,1.36,1.38,1.3,13688,50083271.0,6.06,3.03,0.04,2.08
2012-03-06,1.36,1.36,1.36,1.34,6911,25419451.0,1.47,0.0,0.0,1.05
2012-03-07,1.32,1.32,1.36,1.32,8940,32632384.0,2.94,-2.94,-0.04,1.36
2012-03-08,1.31,1.33,1.36,1.31,6167,22541960.0,3.79,0.76,0.01,0.94
2012-03-09,1.33,1.35,1.35,1.33,8904,32518620.0,1.5,1.5,0.02,1.36
2012-03-12,1.35,1.33,1.37,1.32,7844,28741165.0,3.7,-1.48,-0.02,1.19
2012-03-13,1.32,1.35,1.36,1.32,4959,18195275.0,3.01,1.5,0.02,0.75
2012-03-14,1.35,1.32,1.4,1.32,12017,44410902.0,5.93,-2.22,-0.03,1.83
2012-03-15,1.32,1.3,1.33,1.28,4672,16627335.0,3.79,-1.52,-0.02,0.71
2012-03-16,1.3,1.28,1.32,1.26,15260,53771533.0,4.62,-1.54,-0.02,2.32
2012-03-19,1.28,1.26,1.29,1.23,21216,73394778.0,4.69,-1.56,-0.02,3.23
2012-03-20,1.27,1.24,1.27,1.24,9387,32447806.0,2.38,-1.59,-0.02,1.43
2012-03-21,1.25,1.26,1.26,1.23,7922,27210411.0,2.42,1.61,0.02,1.21
2012-03-22,1.26,1.26,1.27,1.24,12087,41938300.0,2.38,0.0,0.0,1.84
2012-03-23,1.24,1.21,1.26,1.2,6550,22445899.0,4.76,-3.97,-0.05,1.0
2012-03-26,1.21,1.13,1.22,1.12,25115,81317522.0,8.26,-6.61,-0.08,3.82
2012-03-27,1.13,1.15,1.16,1.13,31992,103032435.0,2.65,1.77,0.02,4.87
2012-03-28,1.14,1.08,1.16,1.08,15276,47895376.0,6.96,-6.09,-0.07,2.33
2012-03-29,1.04,1.09,1.1,1.04,16005,49178057.0,5.56,0.93,0.01,2.44
2012-03-30,1.08,1.09,1.1,1.06,7185,22112167.0,3.67,0.0,0.0,1.09
2012-04-05,1.09,1.12,1.15,1.09,6383,20319028.0,5.5,2.75,0.03,0.97
2012-04-06,1.12,1.12,1.16,1.08,7784,24864315.0,7.14,0.0,0.0,1.18
2012-04-09,1.11,1.14,1.15,1.11,6292,20233670.0,3.57,1.79,0.02,0.96
2012-04-10,1.14,1.13,1.16,1.09,7802,24986653.0,6.14,-0.88,-0.01,1.19
2012-04-11,1.13,1.13,1.15,1.12,2577,8221543.0,2.65,0.0,0.0,0.39
2012-04-12,1.13,1.13,1.15,1.12,6713,21483383.0,2.65,0.0,0.0,1.02
2012-04-13,1.17,1.14,1.17,1.13,10709,34598758.0,3.54,0.88,0.01,1.63
2012-04-16,1.14,1.12,1.15,1.12,5813,18545689.0,2.63,-1.75,-0.02,0.88
2012-04-17,1.1,1.12,1.13,1.09,16283,51349592.0,3.57,0.0,0.0,2.48
2012-04-19,1.13,1.17,1.2,1.13,16745,54928552.0,6.25,4.46,0.05,2.55
2012-04-20,1.17,1.17,1.18,1.16,13190,43207699.0,1.71,0.0,0.0,2.01
2012-04-23,1.18,1.12,1.18,1.11,11244,36054338.0,5.98,-4.27,-0.05,1.71
2012-04-24,1.1,1.09,1.14,1.06,15177,47255230.0,7.14,-2.68,-0.03,2.31
2012-04-25,1.09,1.05,1.11,1.05,17545,53754343.0,5.5,-3.67,-0.04,2.67
2012-04-26,1.06,1.06,1.08,1.05,10167,31006588.0,2.86,0.95,0.01,1.55
2012-04-27,1.06,1.05,1.06,1.05,5967,18048955.0,0.94,-0.94,-0.01,0.91
2012-05-02,1.07,1.08,1.09,1.06,6136,18881726.0,2.86,2.86,0.03,0.93
2012-05-03,1.08,1.07,1.11,1.06,7088,21686481.0,4.63,-0.93,-0.01,1.08
2012-05-04,1.07,1.08,1.09,1.06,4024,12352441.0,2.8,0.93,0.01,0.61
2012-05-07,1.08,1.14,1.14,1.07,12087,38369672.0,6.48,5.56,0.06,1.84
2012-05-08,1.13,1.18,1.19,1.13,24308,80102307.0,5.26,3.51,0.04,3.7
2012-05-09,1.17,1.16,1.18,1.15,7482,24495863.0,2.54,-1.69,-0.02,1.14
2012-05-10,1.16,1.16,1.18,1.16,4889,16011392.0,1.72,0.0,0.0,0.74
2012-05-11,1.16,1.13,1.17,1.13,5032,16204251.0,3.45,-2.59,-0.03,0.77
2012-05-14,1.14,1.18,1.18,1.14,9391,30617334.0,3.54,4.42,0.05,1.43
2012-05-15,1.16,1.18,1.18,1.16,7493,24615357.0,1.69,0.0,0.0,1.14
2012-05-16,1.18,1.21,1.24,1.18,18869,64216344.0,5.08,2.54,0.03,2.87
2012-05-17,1.2,1.24,1.24,1.2,5327,18106673.0,3.31,2.48,0.03,0.81
2012-05-18,1.22,1.22,1.24,1.21,8805,29921874.0,2.42,-1.61,-0.02,1.34
2012-05-21,1.22,1.19,1.22,1.18,3789,12703963.0,3.28,-2.46,-0.03,0.58
2012-05-22,1.19,1.18,1.22,1.18,6001,19989491.0,3.36,-0.84,-0.01,0.91
2012-05-23,1.18,1.17,1.18,1.16,7890,25827415.0,1.69,-0.85,-0.01,1.2
2012-05-24,1.16,1.16,1.2,1.15,2940,9688629.0,4.27,-0.85,-0.01,0.45
2012-05-25,1.18,1.16,1.18,1.16,6732,22138415.0,1.72,0.0,0.0,1.02
2012-05-28,1.14,1.15,1.18,1.14,3601,11669178.0,3.45,-0.86,-0.01,0.55
2012-05-29,1.15,1.19,1.2,1.14,16791,55146376.0,5.22,3.48,0.04,2.56
2012-05-30,1.19,1.19,1.21,1.17,7688,25490803.0,3.36,0.0,0.0,1.17
2012-05-31,1.17,1.26,1.28,1.17,26111,88997522.0,9.24,5.88,0.07,3.97
2012-06-01,1.26,1.27,1.28,1.25,12662,44169586.0,2.38,0.79,0.01,1.93
2012-06-04,1.24,1.25,1.28,1.23,20183,70243561.0,3.94,-1.57,-0.02,3.07
2012-06-05,1.24,1.24,1.28,1.24,11640,40412862.0,3.2,-0.8,-0.01,1.77
2012-06-06,1.26,1.24,1.27,1.23,7857,27100953.0,3.23,0.0,0.0,1.2
2012-06-07,1.25,1.27,1.3,1.25,13778,48420674.0,4.03,2.42,0.03,2.1
2012-06-08,1.27,1.27,1.33,1.27,12302,31084131.0,4.72,0.0,0.0,1.34
2012-06-11,1.27,1.29,1.31,1.24,9022,22571939.0,5.51,1.57,0.02,0.98
2012-06-12,1.28,1.33,1.34,1.27,8107,20908965.0,5.43,3.1,0.04,0.88
2012-06-13,1.32,1.36,1.38,1.32,12888,33860201.0,4.51,2.26,0.03,1.4
2012-06-14,1.37,1.36,1.38,1.34,8129,21335772.0,2.94,0.0,0.0,0.88
2012-06-15,1.36,1.37,1.38,1.34,8463,22205314.0,2.94,0.74,0.01,0.92
2012-06-18,1.38,1.38,1.39,1.36,7769,20683367.0,2.19,0.73,0.01,0.84
2012-06-19,1.39,1.37,1.39,1.34,8411,21978583.0,3.62,-0.72,-0.01,0.91
2012-06-20,1.35,1.39,1.39,1.34,9038,23662329.0,3.65,1.46,0.02,0.98
2012-06-21,1.41,1.41,1.42,1.36,22237,59857397.0,4.32,1.44,0.02,2.42
2012-06-25,1.41,1.38,1.45,1.37,22197,59955719.0,5.67,-2.13,-0.03,2.41
2012-06-26,1.38,1.38,1.38,1.34,14236,37311823.0,2.9,0.0,0.0,1.55
2012-06-27,1.38,1.45,1.51,1.34,33235,92501643.0,12.32,5.07,0.07,3.61
2012-06-28,1.43,1.5,1.51,1.43,37497,105792461.0,5.52,3.45,0.05,4.08
2012-06-29,1.5,1.57,1.58,1.47,24899,72209145.0,7.33,4.67,0.07,2.71
2012-07-02,1.57,1.6,1.61,1.56,15017,44606114.0,3.18,1.91,0.03,1.63
2012-07-03,1.6,1.6,1.67,1.56,45082,137652079.0,6.88,0.0,0.0,4.9
2012-07-04,1.61,1.47,1.63,1.45,49801,143478362.0,11.25,-8.13,-0.13,5.41
2012-07-05,1.45,1.5,1.51,1.41,24226,67603510.0,6.8,2.04,0.03,2.63
2012-07-06,1.5,1.54,1.55,1.47,14290,41260763.0,5.33,2.67,0.04,1.55
2012-07-09,1.54,1.57,1.61,1.52,19257,57100489.0,5.84,1.95,0.03,2.09
2012-07-10,1.59,1.52,1.59,1.47,5134,14725229.0,7.64,-3.18,-0.05,0.56
2012-07-11,1.53,1.52,1.54,1.5,9369,26955094.0,2.63,0.0,0.0,1.02
2012-07-12,1.51,1.64,1.64,1.5,26206,78371973.0,9.21,7.89,0.12,2.85
2012-07-13,1.64,1.64,1.65,1.6,13409,40750832.0,3.05,0.0,0.0,1.46
2012-07-16,1.63,1.58,1.66,1.51,13211,39533134.0,9.15,-3.66,-0.06,1.44
2012-07-17,1.54,1.61,1.61,1.54,4606,13572864.0,4.43,1.9,0.03,0.5
2012-07-18,1.62,1.54,1.62,1.51,7084,20555534.0,6.83,-4.35,-0.07,0.77
2012-07-19,1.52,1.58,1.59,1.51,7042,20452337.0,5.19,2.6,0.04,0.77
2012-07-20,1.54,1.59,1.61,1.54,4167,12369616.0,4.43,0.63,0.01,0.45
2012-07-23,1.57,1.63,1.63,1.54,6417,19372548.0,5.66,2.52,0.04,0.7
2012-07-24,1.62,1.69,1.7,1.62,14917,46493355.0,4.91,3.68,0.06,1.62
2012-07-25,1.67,1.78,1.8,1.67,25571,83063214.0,7.69,5.33,0.09,2.78
2012-07-26,1.81,1.73,1.81,1.73,10371,33741855.0,4.49,-2.81,-0.05,1.13
2012-07-27,1.73,1.62,1.76,1.61,31659,98700729.0,8.67,-6.36,-0.11,3.44
2012-07-30,1.62,1.66,1.69,1.61,8268,25471492.0,4.94,2.47,0.04,0.9
2012-07-31,1.63,1.49,1.63,1.47,24922,73076639.0,9.64,-10.24,-0.17,2.71
2012-08-01,1.49,1.57,1.59,1.49,13366,39303640.0,6.71,5.37,0.08,1.45
2012-08-02,1.54,1.53,1.59,1.53,13102,38452422.0,3.82,-2.55,-0.04,1.42
2012-08-03,1.53,1.56,1.6,1.53,19251,56782417.0,4.58,1.96,0.03,2.09
2012-08-06,1.61,1.65,1.7,1.59,22245,68748889.0,7.05,5.77,0.09,2.42
2012-08-07,1.65,1.76,1.77,1.64,19262,61127638.0,7.88,6.67,0.11,2.09
2012-08-08,1.72,1.67,1.72,1.63,42742,133819341.0,5.11,-5.11,-0.09,4.65
2012-08-09,1.67,1.75,1.78,1.64,19813,62889077.0,8.38,4.79,0.08,2.15
2012-08-10,1.76,1.78,1.79,1.73,9809,32076612.0,3.43,1.71,0.03,1.07
2012-08-13,1.75,1.74,1.78,1.72,5498,17744821.0,3.37,-2.25,-0.04,0.6
2012-08-14,1.73,1.76,1.78,1.66,9712,30878421.0,6.9,1.15,0.02,1.06
2012-08-15,1.75,1.75,1.77,1.7,9801,31628260.0,3.98,-0.57,-0.01,1.07
2012-08-16,1.7,1.71,1.78,1.7,6043,19295480.0,4.57,-2.29,-0.04,0.66
2012-08-17,1.71,1.67,1.72,1.65,5066,15794815.0,4.09,-2.34,-0.04,0.55
2012-08-20,1.67,1.66,1.69,1.65,4058,12557011.0,2.4,-0.6,-0.01,0.44
2012-08-21,1.67,1.77,1.86,1.67,17885,58381038.0,11.45,6.63,0.11,1.94
2012-08-22,1.8,1.84,1.9,1.77,21391,72080488.0,7.34,3.95,0.07,2.33
2012-08-23,1.84,1.83,1.84,1.79,9262,30731068.0,2.72,-0.54,-0.01,1.01
2012-08-24,1.83,1.76,1.83,1.76,6515,21395660.0,3.83,-3.83,-0.07,0.71
2012-08-27,1.76,1.77,1.8,1.73,4977,16213298.0,3.98,0.57,0.01,0.54
2012-08-28,1.78,1.79,1.81,1.73,4233,13787043.0,4.52,1.13,0.02,0.46
2012-08-29,1.79,1.87,1.88,1.77,10848,36408562.0,6.15,4.47,0.08,1.18
2012-08-30,1.85,1.76,1.9,1.71,14878,49083426.0,10.16,-5.88,-0.11,1.62
2012-08-31,1.76,1.72,1.77,1.7,6811,21704302.0,3.98,-2.27,-0.04,0.74
2012-09-03,1.72,1.77,1.78,1.7,8645,28041141.0,4.65,2.91,0.05,0.94
2012-09-04,1.78,1.78,1.83,1.73,7610,25053246.0,5.65,0.56,0.01,0.83
2012-09-05,1.75,1.79,1.81,1.75,3571,11720841.0,3.37,0.56,0.01,0.39
2012-09-06,1.78,1.77,1.81,1.74,5054,16431439.0,3.91,-1.12,-0.02,0.55
2012-09-07,1.77,1.78,1.82,1.76,5820,19193670.0,3.39,0.56,0.01,0.63
2012-09-10,1.79,1.81,1.81,1.76,2852,9364744.0,2.81,1.69,0.03,0.31
2012-09-11,1.8,1.71,1.81,1.7,16211,51842886.0,6.08,-5.52,-0.1,1.76
2012-09-12,1.7,1.72,1.76,1.7,3329,10630522.0,3.51,0.58,0.01,0.36
2012-09-13,1.76,1.72,1.76,1.72,3284,10542641.0,2.33,0.0,0.0,0.36
2012-09-14,1.71,1.68,1.74,1.67,6976,21825385.0,4.07,-2.33,-0.04,0.76
2012-09-17,1.69,1.68,1.71,1.65,2730,8584066.0,3.57,0.0,0.0,0.3
2012-09-18,1.67,1.73,1.73,1.67,11451,36514976.0,3.57,2.98,0.05,1.24
2012-09-19,1.75,1.71,1.75,1.7,5109,16199020.0,2.89,-1.16,-0.02,0.56
2012-09-20,1.7,1.65,1.72,1.65,5626,17480118.0,4.09,-3.51,-0.06,0.61
2012-09-21,1.66,1.6,1.67,1.59,14126,42721283.0,4.85,-3.03,-0.05,1.54
2012-09-24,1.62,1.63,1.65,1.57,3979,12007909.0,5.0,1.88,0.03,0.43
2012-09-25,1.65,1.6,1.65,1.6,1538,4667604.0,3.07,-1.84,-0.03,0.17
2012-09-26,1.6,1.57,1.65,1.57,2111,6320196.0,5.0,-1.88,-0.03,0.23
2012-09-27,1.56,1.6,1.64,1.55,6358,18962258.0,5.73,1.91,0.03,0.69
2012-09-28,1.64,1.65,1.68,1.62,8315,25674324.0,3.75,3.13,0.05,0.9
2012-10-08,1.62,1.66,1.67,1.62,5435,16819122.0,3.03,0.61,0.01,0.59
2012-10-09,1.67,1.7,1.72,1.66,7659,23989690.0,3.61,2.41,0.04,0.83
2012-10-10,1.7,1.77,1.78,1.69,14636,47259379.0,5.29,4.12,0.07,1.59
2012-10-11,1.79,1.76,1.83,1.75,7638,25249636.0,4.52,-0.56,-0.01,0.83
2012-10-12,1.79,1.73,1.79,1.7,3134,10040048.0,5.11,-1.7,-0.03,0.34
2012-10-15,1.75,1.73,1.75,1.71,1826,5836732.0,2.31,0.0,0.0,0.2
2012-10-16,1.7,1.72,1.76,1.7,3102,9875428.0,3.47,-0.58,-0.01,0.34
2012-10-17,1.75,1.73,1.76,1.71,2055,6564472.0,2.91,0.58,0.01,0.22
2012-10-18,1.75,1.76,1.78,1.72,1562,5058937.0,3.47,1.73,0.03,0.17
2012-10-19,1.75,1.76,1.77,1.75,755,2448714.0,1.14,0.0,0.0,0.08
2012-10-22,1.73,1.76,1.76,1.72,1311,4193714.0,2.27,0.0,0.0,0.14
2012-10-23,1.74,1.72,1.78,1.72,1260,4044348.0,3.41,-2.27,-0.04,0.14
2012-10-24,1.73,1.71,1.73,1.71,1021,3251028.0,1.16,-0.58,-0.01,0.11
2012-10-25,1.7,1.6,1.73,1.54,14191,42622586.0,11.11,-6.43,-0.11,1.54
2012-10-26,1.6,1.61,1.61,1.54,7812,23090124.0,4.38,0.63,0.01,0.85
2012-10-29,1.59,1.63,1.64,1.54,5545,16786507.0,6.21,1.24,0.02,0.6
2012-10-30,1.64,1.61,1.64,1.6,7461,22621567.0,2.45,-1.23,-0.02,0.81
2012-10-31,1.59,1.62,1.63,1.57,5860,17606638.0,3.73,0.62,0.01,0.64
2012-11-01,1.6,1.64,1.65,1.6,4463,13648473.0,3.09,1.23,0.02,0.49
2012-11-02,1.65,1.61,1.65,1.6,3105,9366776.0,3.05,-1.83,-0.03,0.34
2012-11-05,1.63,1.58,1.63,1.58,5463,16389363.0,3.11,-1.86,-0.03,0.59
2012-11-06,1.6,1.59,1.6,1.57,1468,4361337.0,1.9,0.63,0.01,0.16
2012-11-07,1.59,1.59,1.61,1.59,1508,4523811.0,1.26,0.0,0.0,0.16
2012-11-08,1.59,1.54,1.59,1.54,8999,26279407.0,3.14,-3.14,-0.05,0.98
2012-11-09,1.56,1.5,1.56,1.47,7291,20939897.0,5.84,-2.6,-0.04,0.79
2012-11-12,1.54,1.44,1.54,1.41,12782,35450977.0,8.67,-4.0,-0.06,1.39
2012-11-13,1.44,1.41,1.46,1.4,4966,13509003.0,4.17,-2.08,-0.03,0.54
2012-11-14,1.4,1.41,1.44,1.4,5163,13940518.0,2.84,0.0,0.0,0.56
2012-11-15,1.41,1.44,1.47,1.4,3872,10597334.0,4.96,2.13,0.03,0.42
2012-11-16,1.44,1.45,1.47,1.43,2219,6127134.0,2.78,0.69,0.01,0.24
2012-11-19,1.47,1.45,1.47,1.41,1896,5176827.0,4.14,0.0,0.0,0.21
2012-11-20,1.46,1.43,1.46,1.43,1377,3775953.0,2.07,-1.38,-0.02,0.15
2012-11-21,1.44,1.42,1.44,1.41,1465,3978510.0,2.1,-0.7,-0.01,0.16
2012-11-22,1.43,1.45,1.46,1.41,1022,2815128.0,3.52,2.11,0.03,0.11
2012-11-23,1.43,1.44,1.46,1.43,1415,3896380.0,2.07,-0.69,-0.01,0.15
2012-11-26,1.4,1.41,1.46,1.4,3943,10734808.0,4.17,-2.08,-0.03,0.43
2012-11-27,1.41,1.34,1.41,1.27,7573,19676750.0,9.93,-4.96,-0.07,0.82
2012-11-28,1.32,1.31,1.34,1.28,5518,14145304.0,4.48,-2.24,-0.03,0.6
2012-11-29,1.3,1.29,1.34,1.25,7777,19499336.0,6.87,-1.53,-0.02,0.85
2012-11-30,1.25,1.28,1.33,1.25,7492,18756597.0,6.2,-0.78,-0.01,0.81
2012-12-03,1.28,1.24,1.31,1.23,8466,20854794.0,6.25,-3.13,-0.04,0.92
2012-12-04,1.23,1.19,1.26,1.17,9440,22382550.0,7.26,-4.03,-0.05,1.03
2012-12-05,1.18,1.29,1.32,1.18,8794,21757778.0,11.76,8.4,0.1,0.96
2012-12-06,1.31,1.24,1.32,1.23,4419,10870746.0,6.98,-3.88,-0.05,0.48
2012-12-07,1.24,1.26,1.26,1.22,10245,24808700.0,3.23,1.61,0.02,1.11
2012-12-10,1.26,1.32,1.33,1.25,24589,61862365.0,6.35,4.76,0.06,2.67
2012-12-11,1.33,1.44,1.44,1.32,18949,50014867.0,9.09,9.09,0.12,2.06
2012-12-12,1.4,1.41,1.44,1.38,7639,20552293.0,4.17,-2.08,-0.03,0.83
2012-12-13,1.39,1.37,1.4,1.37,2451,6504038.0,2.13,-2.84,-0.04,0.27
2012-12-14,1.37,1.42,1.44,1.37,16015,43370799.0,5.11,3.65,0.05,1.74
2012-12-17,1.41,1.27,1.41,1.25,42798,107547822.0,11.27,-10.56,-0.15,4.65
2012-12-18,1.26,1.29,1.32,1.23,18567,46443412.0,7.09,1.57,0.02,2.02
2012-12-19,1.28,1.29,1.3,1.27,17997,45156264.0,2.33,0.0,0.0,1.96
2012-12-20,1.3,1.28,1.3,1.27,9849,24526227.0,2.33,-0.78,-0.01,1.07
2012-12-21,1.29,1.4,1.42,1.27,21212,55349646.0,11.72,9.38,0.12,2.31
2012-12-24,1.39,1.47,1.48,1.39,22168,61359898.0,6.43,5.0,0.07,2.41
2012-12-25,1.47,1.51,1.53,1.44,20776,58479145.0,6.12,2.72,0.04,2.26
2012-12-26,1.51,1.52,1.54,1.48,7520,21631267.0,3.97,0.66,0.01,0.82
2012-12-27,1.49,1.49,1.52,1.46,15535,43814321.0,3.95,-1.97,-0.03,1.69
2012-12-28,1.46,1.49,1.49,1.43,11205,31110069.0,4.03,0.0,0.0,1.22
2012-12-31,1.48,1.45,1.49,1.44,14137,39152756.0,3.36,-2.68,-0.04,1.54
2013-01-04,1.47,1.45,1.48,1.44,8910,24766936.0,2.76,0.0,0.0,0.97
2013-01-07,1.44,1.45,1.47,1.41,5475,15095468.0,4.14,0.0,0.0,0.6
2013-01-08,1.46,1.52,1.54,1.43,21139,59949560.0,7.59,4.83,0.07,2.3
2013-01-09,1.52,1.57,1.58,1.5,18500,53812869.0,5.26,3.29,0.05,2.01
2013-01-10,1.57,1.61,1.7,1.54,10987,32936714.0,10.19,2.55,0.04,1.19
2013-01-11,1.61,1.58,1.64,1.57,9352,28153439.0,4.35,-1.86,-0.03,1.02
2013-01-14,1.62,1.7,1.7,1.57,14204,43636081.0,8.23,7.59,0.12,1.54
2013-01-15,1.7,1.69,1.76,1.66,7600,23853916.0,5.88,-0.59,-0.01,0.83
2013-01-16,1.7,1.68,1.71,1.64,6806,21116343.0,4.14,-0.59,-0.01,0.74
2013-01-17,1.68,1.69,1.72,1.66,6867,21484078.0,3.57,0.6,0.01,0.75
2013-01-18,1.68,1.65,1.72,1.61,16274,50246568.0,6.51,-2.37,-0.04,1.77
2013-01-21,1.66,1.62,1.69,1.59,18899,57337478.0,6.06,-1.82,-0.03,2.05
2013-01-22,1.63,1.58,1.63,1.55,20403,60145341.0,4.94,-2.47,-0.04,2.22
2013-01-23,1.58,1.53,1.59,1.5,18660,53871013.0,5.7,-3.16,-0.05,2.03
2013-01-24,1.53,1.49,1.53,1.44,35509,100356066.0,5.88,-2.61,-0.04,3.86
2013-01-25,1.46,1.53,1.54,1.46,6581,18851452.0,5.37,2.68,0.04,0.72
2013-01-28,1.53,1.53,1.55,1.52,7088,20516684.0,1.96,0.0,0.0,0.77
2013-01-29,1.54,1.52,1.56,1.52,14150,40836023.0,2.61,-0.65,-0.01,1.54
2013-01-30,1.54,1.56,1.57,1.52,12034,35156839.0,3.29,2.63,0.04,1.31
2013-01-31,1.56,1.53,1.56,1.52,8847,25519560.0,2.56,-1.92,-0.03,0.96
2013-02-01,1.52,1.52,1.57,1.47,5217,15100191.0,6.54,-0.65,-0.01,0.57
